Run_ID,Mode,Task ID,Difficulty,Test Case Success,Valid Success,Critic Safety Vetoes,Critic Logic Vetoes,Final Safety Blocked,Final Logic Unresolved,Latency (s),Actual Cost ($),Iterations,Escalated,Error
1,fallback_only,prime-pairs-with-target-sum,medium,1,1,0,0,0,0,4.12,0.00036085,1,0,
1,fallback_only,shortest-string-that-contains-three-strings,medium,1,1,0,0,0,0,4.9,0.00046575,1,0,
1,fallback_only,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,0,0,0,5.4,0.0004658,1,0,
1,fallback_only,minimum-changes-to-make-k-semi-palindromes,hard,0,0,0,0,0,0,5.76,0.00066755,1,0,"Test 1 Failed. Expected 1, Got 2. Input: ""abcac""
2"
1,fallback_only,ways-to-express-an-integer-as-sum-of-powers,medium,1,1,0,0,0,0,4.64,0.00037605,1,0,
1,fallback_only,partition-string-into-minimum-beautiful-substrings,medium,1,1,0,0,0,0,6.53,0.0005131,1,0,
1,fallback_only,sort-vowels-in-a-string,medium,1,1,0,0,0,0,3.59,0.0003687,1,0,
1,fallback_only,minimum-index-of-a-valid-split,medium,1,1,0,0,0,0,5.88,0.0005701,1,0,
1,fallback_only,maximum-beauty-of-an-array-after-applying-operation,medium,1,1,0,0,0,0,5.59,0.0004907,1,0,
1,fallback_only,visit-array-positions-to-maximize-score,medium,1,1,0,0,0,0,4.5,0.0004174,1,0,
1,fallback_only,count-of-interesting-subarrays,medium,1,1,0,1,0,1,18.09,0.00827645,2,1,
1,fallback_only,check-if-it-is-possible-to-split-array,medium,0,0,0,0,0,0,4.98,0.0005365,1,0,"Test 2 Failed. Expected False, Got True. Input: [2, 1, 3]
5"
1,fallback_only,maximum-number-of-groups-with-increasing-length,hard,1,1,0,0,0,0,3.91,0.00038915,1,0,
1,fallback_only,minimum-seconds-to-equalize-a-circular-array,medium,1,1,0,1,0,1,38.22,0.0176761,2,1,
1,fallback_only,count-stepping-numbers-in-range,hard,1,1,0,0,0,0,5.98,0.000579,1,0,
1,fallback_only,minimum-time-to-make-array-sum-at-most-x,hard,0,0,1,1,1,1,10.72,0.00097285,1,0,"Test 1 Failed. Expected 3, Got 0. Input: [1, 2, 3]
[1, 2, 3]
4"
1,fallback_only,count-pairs-of-points-with-distance-k,medium,1,1,0,0,0,0,4.19,0.0003465,1,0,
1,reference,sum-in-a-matrix,medium,0,0,0,0,0,0,20.31,0.0107338,1,1,"Runtime Error on Test 1: Execution failed. Error: list indices must be integers or slices, not str. Args repr: [[7, 2, 1], [6, 4, 2], [6, 5, 3], [3, 2, 1]]. Params: []"
1,reference,maximum-or,medium,1,1,0,0,0,0,22.64,0.0125807,1,1,
1,reference,maximum-strength-of-a-group,medium,1,1,0,0,0,0,8.39,0.0046992,1,1,
1,reference,extra-characters-in-a-string,medium,1,1,0,0,0,0,7.73,0.004334,1,1,
1,reference,count-of-integers,hard,1,1,0,0,0,0,19.74,0.0109868,1,1,
1,reference,number-of-adjacent-elements-with-the-same-color,medium,1,1,0,0,0,0,18.63,0.0124729,1,1,
1,reference,power-of-heroes,hard,1,1,0,0,0,0,24.39,0.0146531,1,1,
1,reference,find-the-longest-semi-repetitive-substring,medium,1,1,0,0,0,0,10.18,0.0059587,1,1,
1,reference,neighboring-bitwise-xor,medium,1,1,0,0,0,0,10.05,0.0062667,1,1,
1,reference,find-the-punishment-number-of-an-integer,medium,1,1,0,0,0,0,13.41,0.0081147,1,1,
1,reference,painting-the-walls,hard,1,1,0,0,0,0,22.19,0.0132187,1,1,
1,reference,collecting-chocolates,medium,1,1,0,0,0,0,57.35,0.0337392,1,1,
1,reference,determine-the-minimum-sum-of-a-k-avoiding-array,medium,1,1,0,0,0,0,16.98,0.0106634,1,1,
1,reference,minimum-cost-to-make-all-characters-equal,medium,1,1,0,0,0,0,135.42,0.082137,1,1,
1,reference,greatest-common-divisor-traversal,hard,1,1,0,0,0,0,17.71,0.0116325,1,1,
1,reference,lexicographically-smallest-string-after-substring-operation,medium,1,1,0,0,0,0,7.51,0.0044,1,1,
1,reference,find-the-longest-equal-subarray,medium,1,1,0,0,0,0,11.77,0.0076186,1,1,
1,reference,count-zero-request-servers,medium,1,1,0,0,0,0,28.01,0.0118316,1,1,
1,reference,relocate-marbles,medium,1,1,0,0,0,0,7.58,0.0040568,1,1,
1,reference,minimum-operations-to-make-the-integer-zero,medium,1,1,0,0,0,0,63.28,0.0376431,1,1,
1,reference,maximum-sum-queries,hard,1,1,0,0,0,0,31.53,0.0200948,1,1,
1,reference,find-the-value-of-the-partition,medium,1,1,0,0,0,0,10.29,0.0051557,1,1,
1,reference,special-permutations,medium,1,1,0,0,0,0,13.27,0.0065681,1,1,
1,reference,sum-of-imbalance-numbers-of-all-subarrays,hard,1,1,0,0,0,0,32.08,0.0210375,1,1,
1,reference,construct-the-longest-new-string,medium,1,1,0,0,0,0,21.76,0.011451,1,1,
1,reference,decremental-string-concatenation,medium,1,1,0,0,0,0,27.05,0.0169125,1,1,
1,reference,maximum-number-of-jumps-to-reach-the-last-index,medium,1,1,0,0,0,0,16.13,0.009064,1,1,
1,reference,count-complete-subarrays-in-an-array,medium,1,1,0,0,0,0,21.4,0.0117667,1,1,
1,reference,ways-to-split-array-into-good-subarrays,medium,1,1,0,0,0,0,12.2,0.0065967,1,1,
1,reference,continuous-subarrays,medium,1,1,0,0,0,0,13.26,0.0073876,1,1,
1,reference,longest-non-decreasing-subarray-from-two-arrays,medium,1,1,0,0,0,0,21.34,0.011957,1,1,
1,reference,largest-element-in-an-array-after-merge-operations,medium,1,1,0,0,0,0,39.6,0.0236918,1,1,
1,reference,prime-pairs-with-target-sum,medium,1,1,0,0,0,0,6.46,0.0034309,1,1,
1,reference,shortest-string-that-contains-three-strings,medium,1,1,0,0,0,0,9.37,0.0052514,1,1,
1,reference,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,0,0,0,20.36,0.0103345,1,1,
1,reference,minimum-changes-to-make-k-semi-palindromes,hard,1,1,0,0,0,0,39.38,0.0214544,1,1,
1,reference,ways-to-express-an-integer-as-sum-of-powers,medium,1,1,0,0,0,0,11.15,0.005885,1,1,
1,reference,partition-string-into-minimum-beautiful-substrings,medium,1,1,0,0,0,0,11.12,0.0061006,1,1,
1,reference,length-of-the-longest-valid-substring,hard,1,1,0,0,0,0,40.3,0.0208549,1,1,
1,reference,sort-vowels-in-a-string,medium,1,1,0,0,0,0,6.92,0.003861,1,1,
1,reference,minimum-index-of-a-valid-split,medium,1,1,0,0,0,0,12.58,0.0063316,1,1,
1,reference,maximum-beauty-of-an-array-after-applying-operation,medium,0,0,0,0,0,0,26.17,0.0145618,1,1,"Runtime Error on Test 1: Execution failed. Error: invalid literal for int() with base 10: '[4,'. Args repr: ([4, 6, 1, 2], 2). Params: []"
1,reference,visit-array-positions-to-maximize-score,medium,1,1,0,0,0,0,19.77,0.0099308,1,1,
1,reference,count-of-interesting-subarrays,medium,1,1,0,0,0,0,21.95,0.0128381,1,1,
1,reference,check-if-it-is-possible-to-split-array,medium,1,1,0,0,0,0,15.33,0.0097141,1,1,
1,reference,minimum-seconds-to-equalize-a-circular-array,medium,1,1,0,0,0,0,27.71,0.0143319,1,1,
1,reference,count-stepping-numbers-in-range,hard,1,1,0,0,0,0,39.82,0.022374,1,1,
1,reference,minimum-time-to-make-array-sum-at-most-x,hard,0,0,0,0,0,0,75.14,0.0393239,1,1,"Test 1 Failed. Expected 3, Got -1. Input: [1, 2, 3]
[1, 2, 3]
4"
1,reference,count-pairs-of-points-with-distance-k,medium,1,1,0,0,0,0,28.04,0.0151206,1,1,
1,reference,maximum-number-of-groups-with-increasing-length,hard,1,1,0,0,0,0,26.39,0.0178937,1,1,
1,baseline,sum-in-a-matrix,medium,1,1,0,0,0,0,3.16,0.0001316,1,0,
1,baseline,maximum-or,medium,1,1,0,0,0,0,2.33,0.0001547,1,0,
1,baseline,maximum-strength-of-a-group,medium,1,1,0,0,0,0,1.92,0.0001022,1,0,
1,baseline,extra-characters-in-a-string,medium,1,1,0,0,0,0,2.1,0.0001378,1,0,
1,baseline,number-of-adjacent-elements-with-the-same-color,medium,0,0,0,0,0,0,2.49,0.0001729,1,0,"Test 1 Failed. Expected [0, 1, 1, 0, 2], Got [-1, -1, -2, -3, -1]. Input: 4
[[0, 2], [1, 2], [3, 1], [1, 1], [2, 1]]"
1,baseline,power-of-heroes,hard,0,0,0,0,0,0,3.52,0.0002275,1,0,"Test 1 Failed. Expected 141, Got 61. Input: [2, 1, 4]"
1,baseline,find-the-longest-semi-repetitive-substring,medium,1,1,0,0,0,0,2.7,0.0001499,1,0,
1,baseline,neighboring-bitwise-xor,medium,1,1,0,0,0,0,3.11,0.0002059,1,0,
1,baseline,find-the-punishment-number-of-an-integer,medium,0,0,0,0,0,0,2.79,0.0001607,1,0,"Test 1 Failed. Expected 182, Got 20. Input: 10"
1,baseline,painting-the-walls,hard,0,0,0,0,0,0,3.32,0.0002191,1,0,"Test 1 Failed. Expected 3, Got 1. Input: [1, 2, 3, 2]
[1, 2, 3, 2]"
1,baseline,collecting-chocolates,medium,0,0,0,0,0,0,2.75,0.000197,1,0,"Test 1 Failed. Expected 13, Got 27. Input: [20, 1, 15]
5"
1,baseline,determine-the-minimum-sum-of-a-k-avoiding-array,medium,0,0,0,0,0,0,4.92,0.0002644,1,0,"Test 1 Failed. Expected 18, Got 22. Input: 5
4"
1,baseline,minimum-cost-to-make-all-characters-equal,medium,0,0,0,0,0,0,5.01,0.0003124,1,0,"Test 2 Failed. Expected 9, Got inf. Input: ""010101"""
1,baseline,greatest-common-divisor-traversal,hard,1,1,0,0,0,0,3.7,0.0002773,1,0,
1,baseline,lexicographically-smallest-string-after-substring-operation,medium,0,0,0,0,0,0,3.92,0.0001902,1,0,"Test 1 Failed. Expected baabc, Got bbabc. Input: ""cbabc"""
1,baseline,find-the-longest-equal-subarray,medium,1,1,0,0,0,0,3.1,0.0001992,1,0,
1,baseline,count-zero-request-servers,medium,1,1,0,0,0,0,3.08,0.0002202,1,0,
1,baseline,relocate-marbles,medium,1,1,0,0,0,0,1.86,0.0001562,1,0,
1,baseline,minimum-operations-to-make-the-integer-zero,medium,0,0,0,0,0,0,6.89,0.0004247,1,0,Timeout on Test 1
1,baseline,maximum-sum-queries,hard,1,1,0,0,0,0,4.7,0.0003102,1,0,
1,baseline,find-the-value-of-the-partition,medium,1,1,0,0,0,0,2.06,0.0001057,1,0,
1,baseline,special-permutations,medium,1,1,0,0,0,0,2.78,0.0001777,1,0,
1,baseline,sum-of-imbalance-numbers-of-all-subarrays,hard,1,1,0,0,0,0,3.63,0.0002003,1,0,
1,baseline,construct-the-longest-new-string,medium,1,1,0,0,0,0,5.45,0.0003332,1,0,
1,baseline,maximum-number-of-jumps-to-reach-the-last-index,medium,1,1,0,0,0,0,2.16,0.0001658,1,0,
1,baseline,count-complete-subarrays-in-an-array,medium,1,1,0,0,0,0,2.02,0.0001303,1,0,
1,baseline,ways-to-split-array-into-good-subarrays,medium,0,0,0,0,0,0,1.8,0.0001263,1,0,"Test 1 Failed. Expected 3, Got 5. Input: [0, 1, 0, 0, 1]"
1,baseline,continuous-subarrays,medium,1,1,0,0,0,0,3.2,0.000161,1,0,
1,baseline,longest-non-decreasing-subarray-from-two-arrays,medium,1,1,0,0,0,0,2.85,0.0002148,1,0,
1,baseline,largest-element-in-an-array-after-merge-operations,medium,0,0,0,0,0,0,2.24,0.0001476,1,0,"Test 1 Failed. Expected 21, Got 24. Input: [2, 3, 7, 9, 3]"
1,baseline,prime-pairs-with-target-sum,medium,1,1,0,0,0,0,2.28,0.0001477,1,0,
1,baseline,shortest-string-that-contains-three-strings,medium,1,1,0,0,0,0,2.93,0.0001908,1,0,
1,baseline,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,0,0,0,2.56,0.0001541,1,0,
1,baseline,minimum-changes-to-make-k-semi-palindromes,hard,0,0,0,0,0,0,5.62,0.0003606,1,0,"Test 1 Failed. Expected 1, Got 2. Input: ""abcac""
2"
1,baseline,ways-to-express-an-integer-as-sum-of-powers,medium,1,1,0,0,0,0,1.83,0.0001348,1,0,
1,baseline,partition-string-into-minimum-beautiful-substrings,medium,1,1,0,0,0,0,3.4,0.0002324,1,0,
1,baseline,length-of-the-longest-valid-substring,hard,1,1,0,0,0,0,5,0.0002581,1,0,
1,baseline,sort-vowels-in-a-string,medium,1,1,0,0,0,0,1.65,0.0001184,1,0,
1,baseline,minimum-index-of-a-valid-split,medium,1,1,0,0,0,0,3.34,0.0002438,1,0,
1,baseline,maximum-beauty-of-an-array-after-applying-operation,medium,1,1,0,0,0,0,4.49,0.0002176,1,0,
1,baseline,visit-array-positions-to-maximize-score,medium,1,1,0,0,0,0,3.38,0.0001978,1,0,
1,baseline,count-of-interesting-subarrays,medium,1,1,0,0,0,0,3.28,0.0002189,1,0,
1,baseline,check-if-it-is-possible-to-split-array,medium,0,0,0,0,0,0,4.76,0.0003221,1,0,"Test 2 Failed. Expected False, Got True. Input: [2, 1, 3]
5"
1,baseline,maximum-number-of-groups-with-increasing-length,hard,0,0,0,0,0,0,2.14,0.0001549,1,0,"Test 2 Failed. Expected 2, Got 3. Input: [2, 1, 2]"
1,baseline,minimum-seconds-to-equalize-a-circular-array,medium,0,0,0,0,0,0,2.75,0.0001667,1,0,"Test 1 Failed. Expected 1, Got 2. Input: [1, 2, 1, 2]"
1,baseline,count-stepping-numbers-in-range,hard,1,1,0,0,0,0,6.04,0.0003562,1,0,
1,baseline,minimum-time-to-make-array-sum-at-most-x,hard,0,0,0,0,0,0,4.03,0.0002499,1,0,"Test 1 Failed. Expected 3, Got -1. Input: [1, 2, 3]
[1, 2, 3]
4"
1,baseline,count-pairs-of-points-with-distance-k,medium,0,0,0,0,0,0,3.36,0.0002072,1,0,"Test 2 Failed. Expected 10, Got 0. Input: [[1, 3], [1, 3], [1, 3], [1, 3], [1, 3]]
0"
1,loop_only,sum-in-a-matrix,medium,1,1,0,0,0,0,4.22,0.00037935,1,0,
1,loop_only,maximum-or,medium,1,1,0,0,0,0,4.83,0.0003395,1,0,
1,loop_only,maximum-strength-of-a-group,medium,1,1,0,0,0,0,3.67,0.00031855,1,0,
1,loop_only,extra-characters-in-a-string,medium,1,1,0,0,0,0,4.44,0.00038125,1,0,
1,loop_only,count-of-integers,hard,0,0,0,0,0,0,8.64,0.00068265,1,0,"Test 1 Failed. Expected 11, Got 0. Input: ""1""
""12""
1
8"
1,loop_only,number-of-adjacent-elements-with-the-same-color,medium,1,1,0,0,0,0,4.6,0.00049885,1,0,
1,loop_only,power-of-heroes,hard,0,0,0,1,0,1,35.57,0.00264615,2,0,"Test 1 Failed. Expected 141, Got 336. Input: [2, 1, 4]"
1,loop_only,find-the-longest-semi-repetitive-substring,medium,1,1,0,0,0,0,4.4,0.00036275,1,0,
1,loop_only,neighboring-bitwise-xor,medium,1,1,0,0,0,0,6.85,0.00044625,1,0,
1,loop_only,find-the-punishment-number-of-an-integer,medium,1,1,0,0,0,0,4.67,0.00036685,1,0,
1,loop_only,painting-the-walls,hard,0,0,1,1,0,0,13.62,0.00124185,2,0,"Test 1 Failed. Expected 3, Got 1. Input: [1, 2, 3, 2]
[1, 2, 3, 2]"
1,loop_only,collecting-chocolates,medium,0,0,0,0,0,0,4.39,0.00041465,1,0,"Test 1 Failed. Expected 13, Got 36. Input: [20, 1, 15]
5"
1,loop_only,determine-the-minimum-sum-of-a-k-avoiding-array,medium,1,1,0,0,0,0,4.25,0.0003306,1,0,
1,loop_only,minimum-cost-to-make-all-characters-equal,medium,0,0,0,1,0,1,15.06,0.00130035,2,0,"Test 2 Failed. Expected 9, Got 7. Input: ""010101"""
1,loop_only,greatest-common-divisor-traversal,hard,1,1,0,0,0,0,6.62,0.00066005,1,0,
1,loop_only,lexicographically-smallest-string-after-substring-operation,medium,0,0,0,1,0,1,12.06,0.0008649,2,0,"Test 2 Failed. Expected abaab, Got zbaab. Input: ""acbbc"""
1,loop_only,find-the-longest-equal-subarray,medium,0,0,0,0,0,0,4.9,0.00048025,1,0,"Test 1 Failed. Expected 3, Got 6. Input: [1, 3, 2, 3, 1, 3]
3"
1,loop_only,count-zero-request-servers,medium,1,1,0,1,0,1,14.13,0.0010869,2,0,
1,loop_only,relocate-marbles,medium,1,1,0,0,0,0,3.84,0.00043115,1,0,
1,loop_only,minimum-operations-to-make-the-integer-zero,medium,1,1,0,1,0,1,13.91,0.0012138,2,0,
1,loop_only,maximum-sum-queries,hard,1,1,0,0,0,0,5.96,0.0005846,1,0,
1,loop_only,find-the-value-of-the-partition,medium,1,1,0,0,0,0,4.64,0.0003905,1,0,
1,loop_only,special-permutations,medium,1,1,0,0,0,0,5.82,0.000473,1,0,
1,loop_only,sum-of-imbalance-numbers-of-all-subarrays,hard,1,1,0,0,0,0,4.39,0.00048,1,0,
1,loop_only,construct-the-longest-new-string,medium,0,0,0,0,0,0,9.36,0.00079405,1,0,"Test 1 Failed. Expected 12, Got 16. Input: 2
5
1"
1,loop_only,decremental-string-concatenation,medium,0,0,1,1,0,0,23.43,0.0024477,2,0,"Test 3 Failed. Expected 6, Got 7. Input: [""aaa"", ""c"", ""aba""]"
1,loop_only,maximum-number-of-jumps-to-reach-the-last-index,medium,1,1,0,0,0,0,4.87,0.0004857,1,0,
1,loop_only,count-complete-subarrays-in-an-array,medium,1,1,0,1,0,1,12.69,0.00097955,2,0,
1,loop_only,ways-to-split-array-into-good-subarrays,medium,1,1,0,0,0,0,3.49,0.0003102,1,0,
1,loop_only,continuous-subarrays,medium,1,1,0,0,0,0,5.29,0.0004902,1,0,
1,loop_only,longest-non-decreasing-subarray-from-two-arrays,medium,1,1,0,0,0,0,5.4,0.0005355,1,0,
1,loop_only,largest-element-in-an-array-after-merge-operations,medium,0,0,0,1,0,1,8.7,0.0007396,2,0,"Test 2 Failed. Expected 11, Got 6. Input: [5, 3, 3]"
1,loop_only,prime-pairs-with-target-sum,medium,1,1,0,0,0,0,5.12,0.0003801,1,0,
1,loop_only,shortest-string-that-contains-three-strings,medium,1,1,0,0,0,0,5.09,0.00046265,1,0,
1,loop_only,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,0,0,0,5.09,0.0004172,1,0,
1,loop_only,minimum-changes-to-make-k-semi-palindromes,hard,1,1,0,0,0,0,6.34,0.00057855,1,0,
1,loop_only,ways-to-express-an-integer-as-sum-of-powers,medium,1,1,0,0,0,0,4.72,0.0003757,1,0,
1,loop_only,partition-string-into-minimum-beautiful-substrings,medium,1,1,0,0,0,0,6.22,0.00048495,1,0,
1,loop_only,length-of-the-longest-valid-substring,hard,1,1,0,1,0,0,11.07,0.0009442,2,0,
1,loop_only,sort-vowels-in-a-string,medium,1,1,0,0,0,0,3.52,0.00034965,1,0,
1,loop_only,minimum-index-of-a-valid-split,medium,1,1,0,0,0,0,5.64,0.00056925,1,0,
1,loop_only,maximum-beauty-of-an-array-after-applying-operation,medium,1,1,0,1,0,1,16.64,0.00129265,2,0,
1,loop_only,visit-array-positions-to-maximize-score,medium,1,1,0,0,0,0,5.4,0.0004713,1,0,
1,loop_only,count-of-interesting-subarrays,medium,1,1,1,0,0,0,11.31,0.0010837,2,0,
1,loop_only,check-if-it-is-possible-to-split-array,medium,0,0,0,0,0,0,8.27,0.00058045,1,0,"Test 2 Failed. Expected False, Got True. Input: [2, 1, 3]
5"
1,loop_only,maximum-number-of-groups-with-increasing-length,hard,0,0,0,1,0,0,9.94,0.0009082,2,0,"Test 1 Failed. Expected 3, Got 8. Input: [1, 2, 5]"
1,loop_only,minimum-seconds-to-equalize-a-circular-array,medium,1,1,1,1,0,0,16.01,0.00137465,2,0,
1,loop_only,count-stepping-numbers-in-range,hard,0,0,0,0,0,0,13.22,0.0009993,1,0,"Test 1 Failed. Expected 10, Got 1. Input: ""1""
""11"""
1,loop_only,minimum-time-to-make-array-sum-at-most-x,hard,0,0,1,1,1,1,28.1,0.00210755,2,0,"Test 1 Failed. Expected 3, Got -1. Input: [1, 2, 3]
[1, 2, 3]
4"
1,loop_only,count-pairs-of-points-with-distance-k,medium,1,1,0,0,0,0,4.3,0.0003927,1,0,
1,fallback_only,minimum-operations-to-make-the-integer-zero,medium,1,1,0,0,0,0,12.57,0.00092485,1,0,
1,full_system,sum-in-a-matrix,medium,0,0,0,1,0,0,8.88,0.0007573,2,0,"Test 1 Failed. Expected 15, Got 28. Input: [[7, 2, 1], [6, 4, 2], [6, 5, 3], [3, 2, 1]]"
1,full_system,maximum-or,medium,1,1,0,0,0,0,4.75,0.00036845,1,0,
1,full_system,maximum-strength-of-a-group,medium,1,1,0,0,0,0,4.2,0.0003256,1,0,
1,full_system,extra-characters-in-a-string,medium,1,1,0,0,0,0,4.84,0.0003736,1,0,
1,full_system,count-of-integers,hard,1,1,1,1,0,0,15.73,0.00138615,2,0,
1,full_system,number-of-adjacent-elements-with-the-same-color,medium,1,1,0,0,0,0,6.99,0.0004586,1,0,
1,full_system,power-of-heroes,hard,1,1,0,1,0,1,51.86,0.01719735,3,1,
1,full_system,find-the-longest-semi-repetitive-substring,medium,1,1,0,0,0,0,4.4,0.00036475,1,0,
1,full_system,neighboring-bitwise-xor,medium,1,1,0,0,0,0,5.57,0.00048185,1,0,
1,full_system,find-the-punishment-number-of-an-integer,medium,1,1,0,0,0,0,3.85,0.00040025,1,0,
1,full_system,painting-the-walls,hard,1,1,0,1,0,1,40.85,0.01832205,3,1,
1,full_system,collecting-chocolates,medium,0,0,0,0,0,0,4.81,0.00042735,1,0,"Test 1 Failed. Expected 13, Got 36. Input: [20, 1, 15]
5"
1,full_system,determine-the-minimum-sum-of-a-k-avoiding-array,medium,1,1,0,1,0,0,12.33,0.0009712,2,0,
1,full_system,greatest-common-divisor-traversal,hard,1,1,0,0,0,0,7.45,0.00064635,1,0,
1,full_system,lexicographically-smallest-string-after-substring-operation,medium,1,1,0,1,0,0,13.07,0.00086905,2,0,
1,full_system,find-the-longest-equal-subarray,medium,0,0,0,0,0,0,5.97,0.00043555,1,0,"Test 1 Failed. Expected 3, Got 6. Input: [1, 3, 2, 3, 1, 3]
3"
1,full_system,count-zero-request-servers,medium,1,1,0,0,0,0,5.4,0.0004567,1,0,
1,full_system,relocate-marbles,medium,1,1,0,0,0,0,3.86,0.0004355,1,0,
1,full_system,minimum-operations-to-make-the-integer-zero,medium,0,0,0,0,0,0,5.2,0.00040515,1,0,"Test 1 Failed. Expected 3, Got -1. Input: 3
-2"
1,full_system,maximum-sum-queries,hard,1,0,1,1,1,0,12.64,0.0012894,2,0,
1,full_system,find-the-value-of-the-partition,medium,1,1,0,0,0,0,4.17,0.00040775,1,0,
1,full_system,special-permutations,medium,1,1,0,0,0,0,6.03,0.0003617,1,0,
1,full_system,sum-of-imbalance-numbers-of-all-subarrays,hard,1,1,0,0,0,0,6.4,0.0006011,1,0,
1,full_system,construct-the-longest-new-string,medium,1,1,0,1,0,1,59.34,0.028469,3,1,
1,full_system,decremental-string-concatenation,medium,0,0,1,0,0,0,17.16,0.00148175,2,0,"Test 3 Failed. Expected 6, Got 7. Input: [""aaa"", ""c"", ""aba""]"
1,full_system,maximum-number-of-jumps-to-reach-the-last-index,medium,1,1,0,0,0,0,6.12,0.00046195,1,0,
1,full_system,count-complete-subarrays-in-an-array,medium,1,1,0,0,0,0,4.19,0.0003388,1,0,
1,full_system,ways-to-split-array-into-good-subarrays,medium,1,1,0,0,0,0,4.14,0.0003442,1,0,
1,full_system,continuous-subarrays,medium,1,1,0,1,0,0,11.46,0.0009412,2,0,
1,full_system,longest-non-decreasing-subarray-from-two-arrays,medium,1,1,0,0,0,0,5.35,0.0004635,1,0,
1,full_system,largest-element-in-an-array-after-merge-operations,medium,0,0,0,0,0,0,3.57,0.00040895,1,0,"Test 1 Failed. Expected 21, Got 12. Input: [2, 3, 7, 9, 3]"
1,full_system,prime-pairs-with-target-sum,medium,1,1,0,0,0,0,5.2,0.0003867,1,0,
1,full_system,shortest-string-that-contains-three-strings,medium,1,1,0,0,0,0,4.63,0.0004454,1,0,
1,full_system,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,0,0,0,5.04,0.00042865,1,0,
