Run_ID,Mode,Task ID,Difficulty,Test Case Success,Valid Success,Critic Safety Vetoes,Critic Logic Vetoes,Final Safety Blocked,Final Logic Unresolved,Latency (s),Actual Cost ($),Iterations,Escalated,Error
1,fallback_only,minimum-seconds-to-equalize-a-circular-array,medium,1,0,1,1,1,1,6.47,0.0006433500000000425,1,0,
1,fallback_only,count-stepping-numbers-in-range,hard,1,1,0,1,0,1,34.46,0.018597949999999974,2,1,
1,fallback_only,minimum-time-to-make-array-sum-at-most-x,hard,0,0,1,1,1,1,7.68,0.0007745500000000405,1,0,"Test 1 Failed. Expected 3, Got -1. Input: [1, 2, 3]
[1, 2, 3]
4"
1,fallback_only,count-pairs-of-points-with-distance-k,medium,1,1,0,1,0,1,32.0,0.015374150000000086,2,1,
1,full_system,maximum-or,medium,1,1,0,1,0,1,26.64,0.013299450000000101,3,1,
1,full_system,maximum-strength-of-a-group,medium,1,1,0,0,0,0,3.1,0.0004102499999999454,1,0,
1,full_system,extra-characters-in-a-string,medium,1,1,0,1,0,1,18.22,0.007267499999999982,3,1,
1,full_system,count-of-integers,hard,1,1,1,1,0,1,28.75,0.009921750000000062,3,1,
1,full_system,number-of-adjacent-elements-with-the-same-color,medium,1,1,1,1,0,1,22.99,0.009723600000000054,3,1,
1,full_system,power-of-heroes,hard,1,1,0,1,0,1,39.5,0.0221576,3,1,
1,full_system,find-the-longest-semi-repetitive-substring,medium,1,1,0,1,0,1,21.02,0.011465950000000169,3,1,
1,full_system,neighboring-bitwise-xor,medium,1,1,0,1,0,1,25.5,0.008351450000000038,3,1,
1,full_system,find-the-punishment-number-of-an-integer,medium,1,1,0,1,0,1,31.31,0.01769709999999991,3,1,
1,full_system,painting-the-walls,hard,1,1,1,1,0,1,43.61,0.017835500000000115,3,1,
1,full_system,determine-the-minimum-sum-of-a-k-avoiding-array,medium,1,1,0,1,0,1,21.16,0.011451900000000181,3,1,
1,full_system,greatest-common-divisor-traversal,hard,1,0,1,1,1,1,15.22,0.0013903500000000957,2,0,
1,full_system,lexicographically-smallest-string-after-substring-operation,medium,1,1,0,1,0,1,20.53,0.008848500000000037,3,1,
1,full_system,count-zero-request-servers,medium,1,1,0,1,0,1,34.82,0.01581379999999999,3,1,
1,full_system,relocate-marbles,medium,1,1,0,0,0,0,4.7,0.0005924500000000776,1,0,
1,full_system,minimum-operations-to-make-the-integer-zero,medium,1,0,1,1,1,1,12.91,0.0014359999999999928,2,0,
1,full_system,maximum-sum-queries,hard,1,1,0,1,0,1,38.5,0.018966350000000243,3,1,
1,full_system,find-the-value-of-the-partition,medium,1,1,0,0,0,0,3.35,0.00047490000000005583,1,0,
1,full_system,special-permutations,medium,1,1,0,1,0,1,18.8,0.007126549999999954,3,1,
1,full_system,sum-of-imbalance-numbers-of-all-subarrays,hard,0,0,1,1,1,1,12.41,0.0012789000000000827,2,0,"Test 2 Failed. Expected 8, Got 13. Input: [1, 3, 3, 3, 5]"
1,full_system,decremental-string-concatenation,medium,1,1,1,1,0,1,37.64,0.014503700000000008,3,1,
1,full_system,maximum-number-of-jumps-to-reach-the-last-index,medium,1,0,1,1,1,1,9.01,0.0011103499999999267,2,0,
1,full_system,count-complete-subarrays-in-an-array,medium,1,1,0,0,0,0,3.71,0.000386149999999974,1,0,
1,full_system,ways-to-split-array-into-good-subarrays,medium,1,1,0,1,0,1,22.19,0.009456200000000137,3,1,
1,full_system,continuous-subarrays,medium,1,0,1,1,1,1,13.29,0.0010326999999998865,2,0,
1,full_system,longest-non-decreasing-subarray-from-two-arrays,medium,1,1,0,1,0,1,26.32,0.0110344,3,1,
1,full_system,largest-element-in-an-array-after-merge-operations,medium,1,1,0,1,0,1,38.97,0.022689749999999953,3,1,
1,full_system,prime-pairs-with-target-sum,medium,1,1,0,1,0,0,9.2,0.000967750000000045,2,0,
1,full_system,shortest-string-that-contains-three-strings,medium,1,0,1,1,1,1,10.69,0.0013020500000001656,2,0,
1,full_system,apply-operations-to-make-all-array-elements-equal-to-zero,medium,1,1,0,1,0,1,18.95,0.007753800000000033,3,1,
1,full_system,minimum-changes-to-make-k-semi-palindromes,hard,1,1,1,1,0,1,32.68,0.017619350000000145,3,1,
1,full_system,ways-to-express-an-integer-as-sum-of-powers,medium,1,1,0,0,0,0,3.87,0.00044080000000001895,1,0,
1,full_system,partition-string-into-minimum-beautiful-substrings,medium,1,1,0,1,0,1,18.08,0.006762949999999934,3,1,
1,full_system,length-of-the-longest-valid-substring,hard,1,1,0,1,0,1,16.01,0.006990300000000116,3,1,
1,full_system,sort-vowels-in-a-string,medium,1,1,0,0,0,0,3.56,0.00042869999999994857,1,0,
1,full_system,minimum-index-of-a-valid-split,medium,1,1,0,1,0,1,17.59,0.007085650000000054,3,1,
1,full_system,maximum-beauty-of-an-array-after-applying-operation,medium,1,0,1,1,1,1,9.02,0.0012033000000000182,2,0,
1,full_system,visit-array-positions-to-maximize-score,medium,1,0,1,1,1,1,10.07,0.0013437000000001698,2,0,
1,full_system,count-of-interesting-subarrays,medium,1,0,1,1,1,1,9.22,0.0012073000000001333,2,0,
1,full_system,check-if-it-is-possible-to-split-array,medium,0,0,0,1,0,0,13.28,0.0014402500000001428,2,0,"Test 2 Failed. Expected False, Got True. Input: [2, 1, 3]
5"
1,full_system,maximum-number-of-groups-with-increasing-length,hard,1,1,0,1,0,1,24.96,0.010313050000000046,3,1,
1,full_system,minimum-seconds-to-equalize-a-circular-array,medium,0,0,1,1,1,1,12.2,0.0014084999999999237,2,0,"Test 1 Failed. Expected 1, Got 0. Input: [1, 2, 1, 2]"
1,full_system,count-stepping-numbers-in-range,hard,1,1,1,1,0,1,34.12,0.018780199999999914,3,1,
1,full_system,count-pairs-of-points-with-distance-k,medium,1,1,0,1,0,1,21.31,0.009307949999999954,3,1,
1,loop_only,count-of-integers,hard,1,0,1,1,1,1,21.49,0.0015474500000000001,2,0,
1,fallback_only,sum-in-a-matrix,medium,0,0,0,0,0,0,5.21,0.0004728000000000002,1,0,"Test 1 Failed. Expected 15, Got 28. Input: [[7, 2, 1], [6, 4, 2], [6, 5, 3], [3, 2, 1]]"
1,fallback_only,maximum-sum-queries,hard,1,1,0,1,0,1,38.35,0.022081250000000024,2,1,
1,full_system,find-the-longest-equal-subarray,medium,1,1,0,1,0,1,25.31,0.011363200000000018,3,1,
1,full_system,construct-the-longest-new-string,medium,0,0,0,1,0,1,38.24,0.015337150000000077,3,1,"Test 1 Failed. Expected 12, Got 14. Input: 2
5
1"
1,full_system,collecting-chocolates,medium,0,0,0,0,0,0,3.58,0.00048319999999999613,1,0,"Test 1 Failed. Expected 13, Got 36. Input: [20, 1, 15]
5"
1,full_system,minimum-time-to-make-array-sum-at-most-x,hard,0,0,1,1,1,1,20.6,0.002136549999999987,2,0,"Test 1 Failed. Expected 3, Got 0. Input: [1, 2, 3]
[1, 2, 3]
4"
1,fallback_only,collecting-chocolates,medium,0,0,0,0,0,0,5.95,0.00047115,1,0,"Test 1 Failed. Expected 13, Got 36. Input: [20, 1, 15]
5"
1,full_system,sum-in-a-matrix,medium,0,0,0,0,0,0,3.61,0.0004487000000000002,1,0,"Test 1 Failed. Expected 15, Got 28. Input: [[7, 2, 1], [6, 4, 2], [6, 5, 3], [3, 2, 1]]"
1,full_system,minimum-cost-to-make-all-characters-equal,medium,0,0,0,1,0,1,65.26,0.04555295,3,1,"Syntax Error: invalid syntax (<unknown>, line 1)"
